	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	contrast
Son	8886.13302590474	0.563676997883886	0.112083679654988	5.02907291783224	4.92856953348881e-07	7.935411114424e-06	C57BL6J_F0_Control-BALBcJ_F0_Control
Emc3	739.887070993177	-0.113129203817994	0.151502512250231	-0.746715035531179	0.455235591900001	0.654280676549928	C57BL6J_F0_Control-BALBcJ_F0_Control
Lfng	1650.70667846531	-0.0558002801852099	0.117987147171229	-0.472935243567077	0.636259379765733	0.787071949282989	C57BL6J_F0_Control-BALBcJ_F0_Control
Rps6ka3	1538.12256574098	0.0705732675178302	0.141968986804539	0.497103410444103	0.619116129761787	0.776834646118915	C57BL6J_F0_Control-BALBcJ_F0_Control
Dlgap4	1175.38239569185	0.096537905504776	0.12461111096566	0.774713464607341	0.438508992932347	0.640439422461377	C57BL6J_F0_Control-BALBcJ_F0_Control
Ikbkap	379.776136538249	0.0614456163859949	0.18442874927582	0.333167234648979	0.739008049548763	0.856241311869251	C57BL6J_F0_Control-BALBcJ_F0_Control
Manea	457.477056358495	0.173756297824103	0.190571496805859	0.911764354777114	0.361892778323482	0.56774520033729	C57BL6J_F0_Control-BALBcJ_F0_Control
Tmem9b	523.492061853102	-0.0389610287680885	0.152649019822151	-0.255232747733863	0.798543339408296	0.892529573583544	C57BL6J_F0_Control-BALBcJ_F0_Control
Wdr1	4844.36328173461	-0.247693015961797	0.114491251513935	-2.16342307981191	0.0305086540174741	0.101132493248236	C57BL6J_F0_Control-BALBcJ_F0_Control
Sec23ip	589.675478414478	0.105426260884808	0.148888182344568	0.708090187042672	0.478889253067072	0.673556108553137	C57BL6J_F0_Control-BALBcJ_F0_Control
Chchd2	313.969793632925	-0.897394063644448	0.180444785897693	-4.97323355274585	6.58452532503621e-07	1.03197959286457e-05	C57BL6J_F0_Control-BALBcJ_F0_Control
Rnps1	125.086530690964	0.58742780617287	0.254197723620527	2.31090899558879	0.0208378820845491	0.0764854062720231	C57BL6J_F0_Control-BALBcJ_F0_Control
Pcbd2	66.0590595951362	-0.197717086899026	0.295591525972604	-0.668886180848604	0.503568086101307	0.694501675702793	C57BL6J_F0_Control-BALBcJ_F0_Control
Ints4	283.992252697237	-0.249903121238756	0.195826600054991	-1.27614492192879	0.201904294316986	0.386945364252407	C57BL6J_F0_Control-BALBcJ_F0_Control
Dmac1	315.558245792106	-0.268037603045601	0.178809120948377	-1.49901527183831	0.133869670224797	0.294542909479836	C57BL6J_F0_Control-BALBcJ_F0_Control
Spag9	3147.07016578354	0.465408364696609	0.13392317729654	3.47518909042965	0.000510493371134929	0.00382458314769757	C57BL6J_F0_Control-BALBcJ_F0_Control
Nfatc3	1179.42479139314	0.191032304907929	0.127564210922968	1.4975384045866	0.134253220389586	0.294731922176827	C57BL6J_F0_Control-BALBcJ_F0_Control
Abcf2	514.026928822134	-0.0307900193379742	0.157698060887684	-0.195246657851446	0.845199854175351	0.916222828161421	C57BL6J_F0_Control-BALBcJ_F0_Control
Lipo3	204.279365051843	-0.0274067708874487	0.203587614110909	-0.134619048448194	0.892913080219154	0.941192738582339	C57BL6J_F0_Control-BALBcJ_F0_Control
Nop53	899.270585066883	0.29611422536168	0.169539487725492	1.74657968674018	0.0807102733244114	0.205707859912966	C57BL6J_F0_Control-BALBcJ_F0_Control
Hmces	171.485056794288	-0.193107616167028	0.216741674822841	-0.89095747887373	0.37295198226655	0.579542577471785	C57BL6J_F0_Control-BALBcJ_F0_Control
Akt1	4333.79680868064	-0.103423689978968	0.115639124793362	-0.894365900501048	0.37112615090999	0.578019261783712	C57BL6J_F0_Control-BALBcJ_F0_Control
Fcho2	3260.89738993833	0.202308281436263	0.119950642785178	1.68659605933568	0.0916810502174821	0.225567758865741	C57BL6J_F0_Control-BALBcJ_F0_Control
Zfp146	515.827423903439	-0.0549909910732468	0.166938709821098	-0.329408266855414	0.741847120114583	0.857269290761537	C57BL6J_F0_Control-BALBcJ_F0_Control
Rrnad1	427.24501816576	-0.0764259211794118	0.17023154746768	-0.448952748866493	0.653465742937044	0.796819238404595	C57BL6J_F0_Control-BALBcJ_F0_Control
Fcgrt	10216.2734613328	-0.962653093385412	0.0967818497338917	-9.9466283815849	2.60872078641914e-23	1.6523335625716e-21	C57BL6J_F0_Control-BALBcJ_F0_Control
Tbc1d8	717.080687769718	0.782051749091587	0.153283373384719	5.10199985701483	3.36083005413036e-07	5.56315367923436e-06	C57BL6J_F0_Control-BALBcJ_F0_Control
Eif3d	626.26753063555	-0.05088558721015	0.160837933488458	-0.316378021692263	0.751715597014495	0.862189215133057	C57BL6J_F0_Control-BALBcJ_F0_Control
Gadd45gip1	367.066460391066	-0.101760084532551	0.174789945434489	-0.582185000856877	0.560442075310855	0.735034445745937	C57BL6J_F0_Control-BALBcJ_F0_Control
Ptgs1	8345.295600394	0.299691415486215	0.114151168622232	2.62539069116326	0.00865495937222743	0.0389956546906238	C57BL6J_F0_Control-BALBcJ_F0_Control
Frmd8	566.764035136446	-0.0444477437847968	0.148526345223011	-0.299258314867028	0.764742957860203	0.870745807315495	C57BL6J_F0_Control-BALBcJ_F0_Control
Rpl18a	693.913791391256	0.292891077502077	0.149128868915899	1.96401327007484	0.0495285530226106	0.14505703611815	C57BL6J_F0_Control-BALBcJ_F0_Control
Tmem265	100.87528895316	0.0194565386616909	0.27268073656565	0.0713528168756671	0.943116960522463	0.970989842214422	C57BL6J_F0_Control-BALBcJ_F0_Control
Fxyd2	54.4769038446815	-1.38022666444189	0.312401820647879	-4.41811338224435	9.95661886498052e-06	0.000119044503870844	C57BL6J_F0_Control-BALBcJ_F0_Control
Cnot2	880.72898367719	0.59753652646563	0.132250888350245	4.5182042549548	6.23663070276861e-06	7.810055180722e-05	C57BL6J_F0_Control-BALBcJ_F0_Control
Tor4a	1576.36855283747	0.0162434977685603	0.147446584186737	0.110165303985533	0.912278278156673	0.953327068965468	C57BL6J_F0_Control-BALBcJ_F0_Control
Dhrs1	1287.55689700134	0.720221572597183	0.170154876951253	4.2327412854791	2.30860021669547e-05	0.000255680810126505	C57BL6J_F0_Control-BALBcJ_F0_Control
Rhob	2115.77828498161	-0.338924641619707	0.314743740343887	-1.07682726668178	0.2815574415015	0.485809775283539	C57BL6J_F0_Control-BALBcJ_F0_Control
Xab2	581.343530462804	-0.002568677311595	0.147636120529431	-0.0173987050213971	0.986118542243097	0.993250203179852	C57BL6J_F0_Control-BALBcJ_F0_Control
Rnf144b	2237.10378281486	-1.00240665052105	0.183931096954183	-5.4499030730554	5.03972790239251e-08	9.42060357169175e-07	C57BL6J_F0_Control-BALBcJ_F0_Control
Eif3b	1419.67774264374	-0.239060233718652	0.120604862435127	-1.98217740886892	0.0474593881891041	0.140545935629864	C57BL6J_F0_Control-BALBcJ_F0_Control
Slc39a7	1237.52555093604	0.0759448993614151	0.144836740561195	0.524348304630119	0.600036305223152	0.762063507741371	C57BL6J_F0_Control-BALBcJ_F0_Control
Tnrc6b	1283.57729287163	0.629784118246261	0.130501385089957	4.82588072005628	1.39385916795602e-06	2.03090050631462e-05	C57BL6J_F0_Control-BALBcJ_F0_Control
Cdc73	479.502785913569	0.0287005653763317	0.16659005553765	0.172282584837997	0.86321537492864	0.926825810234393	C57BL6J_F0_Control-BALBcJ_F0_Control
Mrps11	81.1199102507827	-0.413799177259216	0.275035861545988	-1.50452808202259	0.132445448280526	0.292918525733206	C57BL6J_F0_Control-BALBcJ_F0_Control
Prrc2c	3569.32858490751	0.28258527277363	0.106319064912442	2.65789840238297	0.00786295928426601	0.0361064828967134	C57BL6J_F0_Control-BALBcJ_F0_Control
Larp4	844.472435861786	0.0960976576259162	0.136567579279165	0.703663769491569	0.481642188193534	0.676187164373557	C57BL6J_F0_Control-BALBcJ_F0_Control
Pias2	635.741408582525	0.20524372352041	0.144344640710072	1.42190054657214	0.155055124517795	0.323710834732873	C57BL6J_F0_Control-BALBcJ_F0_Control
Zfp746	312.84837880943	0.122967320054971	0.194412731347291	0.632506519520609	0.527055949692788	0.713037387192503	C57BL6J_F0_Control-BALBcJ_F0_Control
Med21	120.731706443091	-0.192548094737971	0.246135901718637	-0.782283662779422	0.434047885914226	0.637262185842801	C57BL6J_F0_Control-BALBcJ_F0_Control
Vipr1	332.656480551182	1.36060336468288	0.20330454521882	6.6924394790015	2.19480531833604e-11	6.4945899458407e-10	C57BL6J_F0_Control-BALBcJ_F0_Control
Blmh	275.76088729722	-0.0878649299713535	0.193625642098719	-0.453787675118753	0.649981655297509	0.794055476280214	C57BL6J_F0_Control-BALBcJ_F0_Control
Igflr1	162.388821365886	0.188988770412624	0.221152935906842	0.854561435676504	0.392793984666992	0.598008164181134	C57BL6J_F0_Control-BALBcJ_F0_Control
Nsd3	1426.20249432268	0.36151174953104	0.118057356868094	3.06217044936012	0.0021973828744442	0.0127581381437427	C57BL6J_F0_Control-BALBcJ_F0_Control
Ptpn12	1463.83397084961	0.13943496153471	0.12456717507022	1.11935557225336	0.26298847653362	0.462943042230727	C57BL6J_F0_Control-BALBcJ_F0_Control
Tspan9	555.846713907455	0.4961141341599	0.153136322917797	3.2396894786759	0.00119659933801414	0.00778500621947399	C57BL6J_F0_Control-BALBcJ_F0_Control
Dpp9	1182.59096221033	-0.15810805160806	0.12216851055691	-1.2941800705216	0.195603229036417	0.378657021302123	C57BL6J_F0_Control-BALBcJ_F0_Control
Efemp2	198.457369903335	-0.60562674859574	0.22429174636183	-2.70017402967087	0.00693032135440636	0.0324657596944806	C57BL6J_F0_Control-BALBcJ_F0_Control
Slc35b3	171.313100157381	0.040175334163608	0.237368051008911	0.169253334611994	0.865597379921141	0.927847556005814	C57BL6J_F0_Control-BALBcJ_F0_Control
Ppp4r2	281.69391099249	-0.113870342110494	0.183443395663924	-0.62073830294283	0.53477182324108	0.71830524092965	C57BL6J_F0_Control-BALBcJ_F0_Control
Lage3	70.2975888692164	-0.294456302893912	0.28562510617324	-1.03091883916996	0.302578881278506	0.507876597923449	C57BL6J_F0_Control-BALBcJ_F0_Control
Osgin1	254.214228004852	0.459388169169911	0.268916553834509	1.70829263806727	0.08758205664241	0.218226641930088	C57BL6J_F0_Control-BALBcJ_F0_Control
Slc15a2	690.139368679388	-0.187073322399521	0.261361827803983	-0.715763751621079	0.474137238331711	0.669452430835341	C57BL6J_F0_Control-BALBcJ_F0_Control
Msantd4	316.594680447551	-0.242598400159483	0.204430817807773	-1.18670170555008	0.235345302058983	0.428632698426817	C57BL6J_F0_Control-BALBcJ_F0_Control
Sgf29	150.342864792265	-0.102295288915664	0.22571533663595	-0.453204866094913	0.650401228814729	0.794355069390173	C57BL6J_F0_Control-BALBcJ_F0_Control
Sdf4	2218.76385894838	-0.172987081171303	0.10883735476382	-1.58940909163668	0.111968063338915	0.260037344675588	C57BL6J_F0_Control-BALBcJ_F0_Control
Pla2g16	340.009694511627	-0.368732500602863	0.172799487787564	-2.13387496296386	0.0328530174645647	0.106824576091822	C57BL6J_F0_Control-BALBcJ_F0_Control
Batf2	168.696668109524	-0.167832318127224	0.235420497660668	-0.712904440331002	0.475904891314697	0.671149748413329	C57BL6J_F0_Control-BALBcJ_F0_Control
Fos	2000.32088231218	1.2090427481747	0.325573519892835	3.71357826819783	0.00020434922606537	0.00174208283488876	C57BL6J_F0_Control-BALBcJ_F0_Control
Ctu2	434.882628982068	-0.67352087710995	0.167697674958048	-4.01628035259547	5.91239167514242e-05	0.000588474932445344	C57BL6J_F0_Control-BALBcJ_F0_Control
Dock10	4476.89742490825	0.525371906312101	0.106544768200196	4.93099675551349	8.18110930900027e-07	1.26666710594299e-05	C57BL6J_F0_Control-BALBcJ_F0_Control
Gm6377	291.182325777602	0.0260863760706744	0.199221214904686	0.130941757800016	0.895821381098062	0.942707348238007	C57BL6J_F0_Control-BALBcJ_F0_Control
Btbd7	388.273446916926	0.00852432816010923	0.166060585228033	0.0513326395207127	0.959060459803749	0.978596640119283	C57BL6J_F0_Control-BALBcJ_F0_Control
Atp2a2	2827.72409260447	-0.462547765153724	0.141789330001759	-3.26221842749369	0.00110543930504172	0.00728468343408404	C57BL6J_F0_Control-BALBcJ_F0_Control
Jmjd6	237.124131370918	-0.755176771840752	0.219710419126851	-3.43714592526786	0.000587878786840177	0.00429914410528923	C57BL6J_F0_Control-BALBcJ_F0_Control
Prdx2	594.192753547748	0.261041931299803	0.152223182690059	1.7148631810656	0.0863703144831085	0.21607304701398	C57BL6J_F0_Control-BALBcJ_F0_Control
Fcgr3	8689.14510593795	-0.018589008301053	0.104823619710655	-0.177336065596326	0.859244423459943	0.924674210557735	C57BL6J_F0_Control-BALBcJ_F0_Control
Cacna1a	1464.48737073378	-0.98604929801637	0.30675299336772	-3.21447327111929	0.00130684081075962	0.00838263616286879	C57BL6J_F0_Control-BALBcJ_F0_Control
Dock7	1620.42048604081	0.179701375547881	0.140279475942738	1.28102400112497	0.200185235954724	0.384902069331914	C57BL6J_F0_Control-BALBcJ_F0_Control
Tor1b	689.92765299517	-0.112467402759197	0.148260916994866	-0.758577547197356	0.448105308131191	0.649324840521355	C57BL6J_F0_Control-BALBcJ_F0_Control
Sh3gl1	486.781481415382	-0.476196265850984	0.160682619775051	-2.96358290969887	0.00304080133782904	0.0166168631576132	C57BL6J_F0_Control-BALBcJ_F0_Control
Setd2	1769.06041246	0.575452483222281	0.113636881731306	5.06395876457555	4.10638507230376e-07	6.68181214312866e-06	C57BL6J_F0_Control-BALBcJ_F0_Control
Rbp4	96.9098898397498	0.510423069069054	0.327311513465414	1.5594412297476	0.118891984313445	0.271510181101979	C57BL6J_F0_Control-BALBcJ_F0_Control
Dip2b	1982.30499110723	0.238346492657066	0.129036358076375	1.84712662547397	0.0647287904478947	0.175170003528483	C57BL6J_F0_Control-BALBcJ_F0_Control
Ddx1	437.420268656699	-0.000319823077497467	0.166593136236334	-0.00191978544088248	0.998468233777573	0.999041634114803	C57BL6J_F0_Control-BALBcJ_F0_Control
Paip1	739.235272792999	-0.137011588650595	0.146902437144982	-0.9326706303407	0.350990053381643	0.557857272732665	C57BL6J_F0_Control-BALBcJ_F0_Control
Ak6	76.9050355777554	0.13656988436661	0.283470271844471	0.481778507065249	0.629963299116007	0.783354502891652	C57BL6J_F0_Control-BALBcJ_F0_Control
2810025M15Rik	330.370385385851	-1.24593841922131	0.185837114646613	-6.70446493742966	2.02145683320613e-11	6.00482370918287e-10	C57BL6J_F0_Control-BALBcJ_F0_Control
Akt3	1465.52878077057	0.171715808162078	0.117599219674689	1.4601781256465	0.144241125477374	0.308323224180198	C57BL6J_F0_Control-BALBcJ_F0_Control
Xylt2	508.40757629351	-0.144203675345083	0.154358664226034	-0.934211733874032	0.350194684162635	0.557402296868626	C57BL6J_F0_Control-BALBcJ_F0_Control
Wipi2	618.708653908244	0.0512509451925842	0.145901705021429	0.351270365106815	0.725385525337532	0.849015679014485	C57BL6J_F0_Control-BALBcJ_F0_Control
Ppp6r3	1581.23166304993	0.194110882079702	0.121238459716704	1.60106687707249	0.10936210754319	0.25543160844613	C57BL6J_F0_Control-BALBcJ_F0_Control
Tmem181b-ps	447.169903606994	-0.52069420101795	0.169030910688174	-3.08046734705536	0.00206676015197247	0.0121769533060545	C57BL6J_F0_Control-BALBcJ_F0_Control
Rnf115	895.795755267099	-0.0341290217385757	0.130379737886574	-0.261766301204462	0.793501621105996	0.88961740909224	C57BL6J_F0_Control-BALBcJ_F0_Control
Thoc1	359.898681512006	-0.261419343187113	0.174532465383251	-1.49782645087302	0.134178346628606	0.294731922176827	C57BL6J_F0_Control-BALBcJ_F0_Control
Ulk3	247.864360764206	0.312136692206866	0.197678595532675	1.57901107788512	0.114333516120631	0.264249718802326	C57BL6J_F0_Control-BALBcJ_F0_Control
Naf1	235.515571792112	-0.0430463931358216	0.201176541559603	-0.21397322372732	0.8305679379714	0.909483165682641	C57BL6J_F0_Control-BALBcJ_F0_Control
Tmppe	749.978304644792	-0.0256473430358836	0.143626781503011	-0.178569364066311	0.858275851729435	0.924241026834816	C57BL6J_F0_Control-BALBcJ_F0_Control
Vamp3	1212.02358740564	-0.182504046483861	0.127922586195032	-1.4266757099924	0.15367339016715	0.321351394881593	C57BL6J_F0_Control-BALBcJ_F0_Control
Psmb2	604.667208173515	-0.354085959405819	0.149028898251799	-2.37595502321675	0.0175035962189114	0.0669733207297738	C57BL6J_F0_Control-BALBcJ_F0_Control
Tlr7	2576.10750075104	0.142455589861373	0.116316539280369	1.22472342061346	0.220679446695178	0.410801199599027	C57BL6J_F0_Control-BALBcJ_F0_Control
Coro1c	1720.32926129389	-0.138526869111592	0.121469650669036	-1.14042370541619	0.254109821478524	0.451960471527362	C57BL6J_F0_Control-BALBcJ_F0_Control
Wdr26	4973.04239330837	0.183477861419561	0.107402077357754	1.7083269330853	0.0875756965202649	0.218226641930088	C57BL6J_F0_Control-BALBcJ_F0_Control
Kdm2a	1552.55573725351	0.216556725861652	0.124509534931306	1.73927824869902	0.081985831415477	0.208207931437467	C57BL6J_F0_Control-BALBcJ_F0_Control
Ndufa4	399.989384750972	-0.327274507817681	0.165678733188978	-1.9753561698494	0.0482277430655498	0.142215245422999	C57BL6J_F0_Control-BALBcJ_F0_Control
Lrrc57	197.655885822091	-0.017043522833008	0.21461819875495	-0.0794132227922954	0.936703951590682	0.966855095621681	C57BL6J_F0_Control-BALBcJ_F0_Control
Gpx4	166.987375323741	-0.299601593281416	0.223553817064378	-1.34017659468162	0.180187939005204	0.357576479683036	C57BL6J_F0_Control-BALBcJ_F0_Control
Dennd4b	2583.9662941697	0.328041787164889	0.119356305347978	2.74842444400819	0.00598824345927164	0.0290467708049733	C57BL6J_F0_Control-BALBcJ_F0_Control
Nxpe4	494.635313906991	4.46520699162312	0.213492427562575	20.9150602791959	3.9053477440678e-97	2.49421542587797e-94	C57BL6J_F0_Control-BALBcJ_F0_Control
Cmklr1	3687.26502822877	0.206028346979471	0.105384273297748	1.95501985763443	0.050580726489839	0.14733967609963	C57BL6J_F0_Control-BALBcJ_F0_Control
Igfbp4	635.512773678848	-1.41705868155814	0.188073685861957	-7.53459302434384	4.8986019055102e-14	1.97594131599106e-12	C57BL6J_F0_Control-BALBcJ_F0_Control
Leo1	114.538236814383	-0.922420191382593	0.273663491912735	-3.37063663455969	0.000749947054649924	0.00524894449939453	C57BL6J_F0_Control-BALBcJ_F0_Control
Nectin2	160.639667153543	0.675315304308408	0.243364797589217	2.7749095637418	0.00552170599209914	0.027249423517996	C57BL6J_F0_Control-BALBcJ_F0_Control
Slc26a11	467.989419237915	0.573929074599765	0.197448865306338	2.90672257705471	0.00365236957185022	0.0192648041284653	C57BL6J_F0_Control-BALBcJ_F0_Control
Mtr	1451.88345987336	0.147384754003926	0.139491237012111	1.05658790588494	0.290699702470203	0.495975627722983	C57BL6J_F0_Control-BALBcJ_F0_Control
Rad23a	671.979828686226	-0.111895010348172	0.173159894679975	-0.646194723986002	0.518153255965599	0.706983541698477	C57BL6J_F0_Control-BALBcJ_F0_Control
Ubald2	256.358066454657	-0.714372629442965	0.195869948464448	-3.64717831930522	0.000265135928930467	0.00216170399927989	C57BL6J_F0_Control-BALBcJ_F0_Control
Rbfa	542.669335220729	0.0851347854637312	0.158784399468282	0.536165931595421	0.591843876622816	0.757549841708048	C57BL6J_F0_Control-BALBcJ_F0_Control
Tspo	218.178996359419	-0.569597869072692	0.214922274059968	-2.65025052225979	0.00804321050198233	0.0366923602899956	C57BL6J_F0_Control-BALBcJ_F0_Control
Fcgr2b	391.879406972004	-3.78860566349653	0.215620548156141	-17.5707078749889	4.12987029298619e-69	1.17227133057208e-66	C57BL6J_F0_Control-BALBcJ_F0_Control
Entpd5	458.47739720491	-0.123591326923661	0.164073187846796	-0.753269492386931	0.451287987474242	0.651841525820315	C57BL6J_F0_Control-BALBcJ_F0_Control
Phax	155.633793384414	-0.0924771973286072	0.229690970244361	-0.40261572856009	0.687230937062538	0.820997199437118	C57BL6J_F0_Control-BALBcJ_F0_Control
Guk1	197.390880134472	-0.902285437773895	0.209164116297032	-4.31376783813419	1.60495487943491e-05	0.000183862095605219	C57BL6J_F0_Control-BALBcJ_F0_Control
Dpm1	236.912007107854	-0.140373873466329	0.199400455925239	-0.703979701625953	0.48144541464781	0.67603474860037	C57BL6J_F0_Control-BALBcJ_F0_Control
Phb2	712.127983893703	-0.246870556154549	0.14953693283557	-1.65090022560518	0.0987589497628512	0.237806486103154	C57BL6J_F0_Control-BALBcJ_F0_Control
Fkbp9	548.382813511498	-0.826840551907772	0.153554791512257	-5.38466135615032	7.25811679120094e-08	1.3339618006658e-06	C57BL6J_F0_Control-BALBcJ_F0_Control
Ptprm	2701.418818802	0.560921976786526	0.106296013028186	5.27698039471892	1.31329930525988e-07	2.32989024896105e-06	C57BL6J_F0_Control-BALBcJ_F0_Control
